date,symbol,exchange,deal_type,side,client,qty,price
2026-06-24,RAMCOSYS,NSE,bulk,SELL,HRTI PRIVATE LIMITED,208221,634.49
2026-06-24,RATNAVEER,NSE,bulk,BUY,ARIHANT CAPITAL MARKETS LIMITED,730426,182.84
2026-06-24,RATNAVEER,NSE,bulk,SELL,CHUNGATH KARUNAKARAN PADMA KUMAR,441000,182
2026-06-24,RATNAVEER,NSE,bulk,SELL,ARIHANT CAPITAL MARKETS LIMITED,742428,182.78
2026-06-24,RELIANCE,NSE,block,BUY,THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MUTB400045794,719579,1309.5
2026-06-24,RELIANCE,NSE,block,SELL,THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MTBJ400045828,719579,1309.5
2026-06-24,ROTO,NSE,bulk,BUY,QE SECURITIES LLP,3798378,76.89
2026-06-24,ROTO,NSE,bulk,BUY,IRAGE BROKING SERVICES LLP,1558101,76.77
2026-06-24,ROTO,NSE,bulk,BUY,ALPHAGREP SECURITIES PRIVATE LIMITED,1118363,76.84
2026-06-24,ROTO,NSE,bulk,BUY,NK SECURITIES RESEARCH PRIVATE LIMITED,3547860,76.82
2026-06-24,ROTO,NSE,bulk,BUY,MICROCURVES TRADING PRIVATE LIMITED,4058229,77.04
2026-06-24,ROTO,NSE,bulk,BUY,BLITZQUANT RESEARCH LLP,1243476,77
2026-06-24,ROTO,NSE,bulk,BUY,MUSIGMA SECURITIES,956479,77.13
2026-06-24,ROTO,NSE,bulk,BUY,CLT RESEARCH TECH PRIVATE LTD,1345426,76.8
2026-06-24,ROTO,NSE,bulk,BUY,MARWADI SHARES AND FINANCE LTD.,1022798,76.94
2026-06-24,ROTO,NSE,bulk,BUY,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,1537297,77.01
2026-06-24,ROTO,NSE,bulk,BUY,JUNOMONETA FINSOL PRIVATE LIMITED,4876427,76.97
2026-06-24,ROTO,NSE,bulk,SELL,NK SECURITIES RESEARCH PRIVATE LIMITED,3547860,76.85
2026-06-24,ROTO,NSE,bulk,SELL,BLITZQUANT RESEARCH LLP,1243476,77.04
2026-06-24,ROTO,NSE,bulk,SELL,MUSIGMA SECURITIES,956479,77.15
2026-06-24,ROTO,NSE,bulk,SELL,CLT RESEARCH TECH PRIVATE LTD,1345426,76.83
2026-06-24,ROTO,NSE,bulk,SELL,MICROCURVES TRADING PRIVATE LIMITED,4058229,77.07
2026-06-24,ROTO,NSE,bulk,SELL,JUNOMONETA FINSOL PRIVATE LIMITED,4895198,77.02
2026-06-24,ROTO,NSE,bulk,SELL,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,1537297,77.05
2026-06-24,ROTO,NSE,bulk,SELL,QE SECURITIES LLP,3827426,76.8
2026-06-24,ROTO,NSE,bulk,SELL,IRAGE BROKING SERVICES LLP,1055176,76.92
2026-06-24,ROTO,NSE,bulk,SELL,ALPHAGREP SECURITIES PRIVATE LIMITED,1118363,76.84
2026-06-24,ROTO,NSE,bulk,SELL,MARWADI SHARES AND FINANCE LTD.,1022798,76.32
2026-06-24,ROTO,BSE,bulk,BUY,IRAGE BROKING SERVICES LLP,532083.0,76.71
2026-06-24,ROTO,BSE,bulk,SELL,IRAGE BROKING SERVICES LLP,1035008.0,76.71
2026-06-24,RPTECH,NSE,bulk,BUY,HRTI PRIVATE LIMITED,492101,761.93
2026-06-24,RPTECH,NSE,bulk,SELL,HRTI PRIVATE LIMITED,469881,763
2026-06-24,SAJHOTELS,NSE,bulk,SELL,REINA R JAISINGHANI,100000,28.33
2026-06-24,SALASAR,NSE,bulk,SELL,ALOK  KUMAR,13506141,6.63
2026-06-24,SATECH,NSE,bulk,SELL,PAWAN KUMAR GUPTA,69000,33.7
2026-06-24,SBC,NSE,bulk,BUY,DEEPIKA GUPTA,2500000,41.74
2026-06-24,SBC,NSE,bulk,SELL,NITN KAPOOR,2400000,41.65
2026-06-24,SHADOWFAX,BSE,bulk,SELL,MIRAE ASSET LATE STAGE OPPORTUNITIES FUND,5650000.0,212.0
2026-06-24,SHAKTIPR,BSE,bulk,SELL,DEEPAKKUMAR JAIN,341527.0,27.67
2026-06-24,SHAKTIPR,BSE,bulk,BUY,RONAKKUMAR RATISHKUMAR PATEL,147057.0,27.07
2026-06-24,SHAKTIPR,BSE,bulk,SELL,RAXITKUMAR  PATEL,220000.0,27.67
2026-06-24,SHAKTIPR,BSE,bulk,BUY,SACHIN GOVINDLAL MODI,162880.0,27.17
2026-06-24,SHAKTIPR,BSE,bulk,BUY,A J TRADEVISION,200000.0,27.14
2026-06-24,SUJALA,BSE,bulk,SELL,SIDDHANT SHIRISH SHAH,91400.0,17.55
2026-06-24,SUJALA,BSE,bulk,BUY,SIDDHANT SHIRISH SHAH,31109.0,17.45
2026-06-24,SUJALA,BSE,bulk,BUY,DEEPAK YALLAPPA MANE,50000.0,17.55
2026-06-24,SUMEET-RE,NSE,bulk,SELL,BIRLA ANKITA,1200000,3.35
2026-06-24,SUMEET-RE,NSE,bulk,SELL,BIRLA KAPIL,1961000,3.57
2026-06-24,SUNPHARMA,NSE,block,BUY,THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MUTB400045794,154424,1868
2026-06-24,SUNPHARMA,NSE,block,SELL,THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MTBJ400045828,154424,1868
2026-06-24,SUPREME,NSE,bulk,SELL,MSB E TRADE SECURITIES LIMITED,202903,48
2026-06-24,TCIEXP,NSE,bulk,BUY,NK SECURITIES RESEARCH PRIVATE LIMITED,278600,604.46
2026-06-24,TCIEXP,NSE,bulk,SELL,NK SECURITIES RESEARCH PRIVATE LIMITED,278600,605.01
2026-06-24,TCS,NSE,block,BUY,THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MUTB400045794,183328,2059.6
2026-06-24,TCS,NSE,block,SELL,THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MTBJ400045828,183328,2059.6
2026-06-24,TEJASSVI,BSE,bulk,BUY,VIJAY  HINDUJA,50000.0,42.53
2026-06-24,TEJASSVI,BSE,bulk,SELL,JOHN AMIRTHARAJ HENRY,56000.0,42.52
2026-06-24,TITAN,NSE,block,BUY,THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MUTB400045794,81064,4305.3
2026-06-24,TITAN,NSE,block,SELL,THE MTBJ LTD. AS TRST FOR GOVRNMNT PENSION INVSTMNT FUND MTBJ400045828,81064,4305.3
2026-06-24,TRUSTEDGE,BSE,bulk,BUY,UNICORN FUND,49015.0,117.11
2026-06-24,URAVIDEF,NSE,bulk,SELL,VINEY CORPORATION  LIMITED,219114,114.5
2026-06-24,URAVIDEF,BSE,bulk,SELL,VINEY CORPORATION LIMITED,202993.0,114.5
2026-06-24,VOLLF,BSE,bulk,BUY,ULTIMATEANNEX TRADING PRIVATE LIMITED,50000.0,13.3
2026-06-24,VOLLF,BSE,bulk,SELL,SEEMA ASHOKKUMAR TALESARA,25000.0,13.3
2026-06-24,VOLLF,BSE,bulk,SELL,ASHOK KUMAR RATANLAL TALESARA,25000.0,13.3
2026-06-24,ZDHJERK,BSE,bulk,BUY,GLASTON MARIO MENEZES,79999.0,24.15
2026-06-24,ZDHJERK,BSE,bulk,SELL,AJAY KUMAR TYAGI,80000.0,24.15
2026-06-30,ENERGYINF,BSE,block,BUY,ARVESTA FINANCIAL SERVICES PRIVATE LIMITED,3300000.0,76.0
2026-06-30,ENERGYINF,BSE,block,BUY,NEO REAL ASSET YIELD FUND,3925000.0,76.0
2026-06-30,ENERGYINF,BSE,block,SELL,RAPID HOLDINGS 2 PTE LIMITED,3300000.0,76.0
2026-06-30,ENERGYINF,BSE,block,SELL,RAPID HOLDINGS 2 PTE LIMITED,3925000.0,76.0
2026-06-30,GENUSPOWER,NSE,block,BUY,BUOYANT OPPORTUNITIES STRATEGY,2241379,290
2026-06-30,GENUSPOWER,NSE,block,BUY,BUOYANT OPPORTUNITIES STRATEGY-III,2241379,290
2026-06-30,GENUSPOWER,NSE,block,BUY,PROFITEX SHARES & SECURITIES PRIVATE LIMITED,4482759,290
2026-06-30,GENUSPOWER,NSE,block,BUY,MADHURI MADHUSUDAN KELA,1379310,290
2026-06-30,GENUSPOWER,NSE,block,SELL,CHISWICK INVESTMENT PTE LTD,10344827,290
2026-07-01,A1L,BSE,bulk,BUY,RATHOD DIGVIJAYSINH RAJENDRASINH,2575361.0,7.65
2026-07-01,A1L,BSE,bulk,SELL,RATHOD DIGVIJAYSINH RAJENDRASINH,2429518.0,7.66
2026-07-01,AAPLUSTRAD,BSE,bulk,BUY,RATHOD DIGVIJAYSINH RAJENDRASINH,1840000.0,1.15
2026-07-01,AAPLUSTRAD,BSE,bulk,SELL,RATHOD DIGVIJAYSINH RAJENDRASINH,320000.0,1.15
2026-07-01,ACCEDERE,BSE,bulk,SELL,ANILKUMAR,40148.0,91.34
2026-07-01,ACCEDERE,BSE,bulk,BUY,MONEYPLANT GOLD & JEWELLERY TRADING L.L.C,43124.0,91.36
2026-07-01,ADISHAKTI,BSE,bulk,BUY,TADI SATHI REDDY,40000.0,12.16
2026-07-01,ADISHAKTI,BSE,bulk,SELL,TADI SATHI REDDY,90000.0,12.73
2026-07-01,ARYAVAN,BSE,bulk,BUY,PR ENERGY AND MINCHEM PRIVATE LIMITED,100000.0,48.99
2026-07-01,ARYAVAN,BSE,bulk,SELL,HEMANT RAJENDRABHAI SHAH,37114.0,49.0
2026-07-01,ARYAVAN,BSE,bulk,SELL,KENUL HEMANTKUMAR SHAH,40000.0,49.0
2026-07-01,ASHNI,BSE,bulk,SELL,SHAH  JAYESHKUMAR,1500000.0,3.1
2026-07-01,ATALREAL,NSE,bulk,BUY,ACME CAPITAL MARKET LIMITED,480999,28.09
2026-07-01,ATALREAL,NSE,bulk,BUY,MANISH N THAKUR,1089544,28.31
2026-07-01,ATALREAL,NSE,bulk,BUY,ALTIZEN VENTURES LLP,2161639,28.23
2026-07-01,ATALREAL,NSE,bulk,BUY,NIRAJ RAJNIKANT SHAH,1350000,28.03
2026-07-01,ATALREAL,NSE,bulk,SELL,MANISH N THAKUR,1089544,28.25
2026-07-01,ATALREAL,NSE,bulk,SELL,ALTIZEN VENTURES LLP,2212056,28.12
2026-07-01,ATALREAL,NSE,bulk,SELL,ACME CAPITAL MARKET LIMITED,755999,28.25
2026-07-01,AVAX,BSE,bulk,BUY,SURYA KIRAN INVESTMENT AND CAPITAL SERVICES PRIVATE LIMITED,49000.0,49.9
2026-07-01,AVAX,BSE,bulk,SELL,SKI CONSULTANCY SERVICES LTD,50000.0,49.9
2026-07-01,BACPHAR,BSE,bulk,SELL,NIRMALKUMAR RAMESHCHANDRA PATEL,73660.0,39.32
2026-07-01,BACPHAR,BSE,bulk,SELL,AMNESTI MULTISERVICES PRIVATE LIMITED,17487.0,40.0
2026-07-01,BACPHAR,BSE,bulk,BUY,AMNESTI MULTISERVICES PRIVATE LIMITED,155752.0,39.56
2026-07-01,BANG,NSE,bulk,BUY,SANDEEP JAIN,84823,31.44
2026-07-01,BHARATSE,NSE,bulk,BUY,QE SECURITIES LLP,351784,214.96
2026-07-01,BHARATSE,NSE,bulk,BUY,JUNOMONETA FINSOL PRIVATE LIMITED,430465,215.91
2026-07-01,BHARATSE,NSE,bulk,BUY,NK SECURITIES RESEARCH PRIVATE LIMITED,623329,216.06
2026-07-01,BHARATSE,NSE,bulk,SELL,JUNOMONETA FINSOL PRIVATE LIMITED,435592,216.12
2026-07-01,BHARATSE,NSE,bulk,SELL,NK SECURITIES RESEARCH PRIVATE LIMITED,625107,216.22
2026-07-01,BHARATSE,NSE,bulk,SELL,QE SECURITIES LLP,357047,214.77
2026-07-01,BMLL,NSE,bulk,BUY,RATHOD MANOJ CHHAGANLAL HUF,45000,141.06
2026-07-01,BMLL,NSE,bulk,SELL,RATHOD MANOJ CHHAGANLAL HUF,67000,141.06
2026-07-01,CCDL,BSE,bulk,BUY,PLASTOMATIC PACKAGING PRIVATE LIMITED,2183609.0,1.18
2026-07-01,CCDL,BSE,bulk,SELL,PLASTOMATIC PACKAGING PRIVATE LIMITED,56517.0,1.23
2026-07-01,COLINZ,BSE,bulk,BUY,BIJAL KISHORCHANDRA MADHANI,15000.0,87.24
2026-07-01,COMSYN,NSE,bulk,BUY,ARIHANT CAPITAL MARKETS LIMITED,313922,172.53
2026-07-01,COMSYN,NSE,bulk,SELL,ARIHANT CAPITAL MARKETS LIMITED,286169,175.96
2026-07-01,CTL,BSE,bulk,SELL,UNINAV DEVELOPERS PVT LTD,700000.0,19.59
2026-07-01,DIVGIITTS,NSE,bulk,BUY,JUNOMONETA FINSOL PRIVATE LIMITED,197307,1025.35
2026-07-01,DIVGIITTS,NSE,bulk,SELL,JUNOMONETA FINSOL PRIVATE LIMITED,196102,1026.07
2026-07-01,DPL,BSE,bulk,SELL,HEMANT NARESH JAIN HUF,132000.0,5.89
2026-07-01,EEPL,NSE,bulk,BUY,VINOD SOMANI,100000,106.84
2026-07-01,FAALCON,BSE,bulk,SELL,MITEN BHARAT SHAH,74000.0,28.61
2026-07-01,FAIRCHEMOR,NSE,bulk,BUY,RAJASTHAN GLOBAL SECURITIES PVT LTD,35573,726.75
2026-07-01,FAIRCHEMOR,NSE,bulk,SELL,RAJASTHAN GLOBAL SECURITIES PVT LTD,80541,711.7
2026-07-01,FMEC,BSE,bulk,SELL,DHARABEN MUKESHBHAI PATEL,256531.0,11.14
2026-07-01,GEL,BSE,bulk,BUY,UNICORN FUND,126000.0,35.06
2026-07-01,GOCOLORS,NSE,bulk,BUY,RAMDOOT REALTORS PVT LTD,473378,418.42
2026-07-01,GOCOLORS,NSE,bulk,BUY,HRTI PRIVATE LIMITED,203463,410.34
2026-07-01,GOCOLORS,NSE,bulk,BUY,QE SECURITIES LLP,435403,412.81
2026-07-01,GOCOLORS,NSE,bulk,SELL,RAMDOOT REALTORS PVT LTD,506024,422.4
2026-07-01,GOCOLORS,NSE,bulk,SELL,HRTI PRIVATE LIMITED,315491,409.71
2026-07-01,GOCOLORS,NSE,bulk,SELL,QE SECURITIES LLP,484177,410.35
2026-07-01,JIVIAL,BSE,bulk,BUY,NEO APEX SHARE BROKING SERVICES LLP,150000.0,156.8
2026-07-01,JIVIAL,BSE,bulk,BUY,ASNANI STOCK BROKER PRIVATE LIMITED,102000.0,156.8
2026-07-01,JIVIAL,BSE,bulk,BUY,NEXUS GLOBAL OPPORTUNITIES FUND,106800.0,156.8
2026-07-01,JIVIAL,BSE,bulk,SELL,TEJAS AJITBHAI SHAH,127200.0,156.8
2026-07-01,JIVIAL,BSE,bulk,BUY,KRISHNA AWTAR KABRA,118200.0,156.8
2026-07-01,JIVIAL,BSE,bulk,BUY,VICKY RAJESH JHAVERI,31800.0,156.8
2026-07-01,JIVIAL,BSE,bulk,BUY,HARSHA RAJESHBHAI JHAVERI,31800.0,156.8
2026-07-01,KBSINDIA,BSE,bulk,BUY,SYNERGY MONEYCONTROL PRIVATE LIMITED,698334.0,1.46
2026-07-01,KBSINDIA,BSE,bulk,SELL,INVENTURE SEJAL REALTORS PRIVATE LIMITED,698334.0,1.46
2026-07-01,KONNDOR,BSE,bulk,SELL,MIDAS FLEXIPACKS PVT LTD,50000.0,21.57
2026-07-01,KONNDOR,BSE,bulk,BUY,ABHIJIT SURESH BANKAR,70000.0,21.57
2026-07-01,KPITTECH,NSE,bulk,BUY,GRAVITON RESEARCH CAPITAL LLP,2330544,566.87
2026-07-01,KPITTECH,NSE,bulk,SELL,GRAVITON RESEARCH CAPITAL LLP,2330544,567.15
2026-07-01,LAMOSAIC,NSE,bulk,BUY,KARAN BALVANTBHAI PATEL,160200,33.39
2026-07-01,LAMOSAIC,NSE,bulk,BUY,KUBER EQUITY SERVICES LLP,88800,33.3
2026-07-01,LAMOSAIC,NSE,bulk,SELL,VINOD JUTHALAL VISARIA,249600,33.36
2026-07-01,MAGSON,NSE,bulk,BUY,ORVANTA CORPORATION LLP,74000,172
2026-07-01,MARKOLINES,NSE,bulk,BUY,VISTAAR TRADING SERVICE PRIVATE LIMITED,135786,182.3
2026-07-01,MARKOLINES,NSE,bulk,SELL,VISTAAR TRADING SERVICE PRIVATE LIMITED,135786,182.5
2026-07-01,MOTISONS,NSE,bulk,BUY,ARIHANT CAPITAL MARKETS LIMITED,8120572,14.3
2026-07-01,MOTISONS,NSE,bulk,SELL,ARIHANT CAPITAL MARKETS LIMITED,6742765,14.27
2026-07-01,NARMADA,NSE,bulk,BUY,MSB E TRADE SECURITIES LIMITED,204884,36.76
2026-07-01,NARMADA,NSE,bulk,SELL,MSB E TRADE SECURITIES LIMITED,204884,36.93
2026-07-01,NOVUS,BSE,bulk,BUY,NEWTONLY PRIVATE LIMITED,150000.0,146.0
2026-07-01,ONTIC,BSE,bulk,SELL,AKALPYA INDIA EQUITY FUND,890980.0,2.01
2026-07-01,ONTIC,BSE,bulk,BUY,AKALPYA INDIA EQUITY FUND,251849.0,2.02
2026-07-01,ONTIC,BSE,bulk,BUY,NISHIL FINANCIAL ADVISORS LLP  .,123345.0,2.02
2026-07-01,ONTIC,BSE,bulk,BUY,KAPADIA FINWEALTH LLP  .,80550.0,2.01
2026-07-01,ONTIC,BSE,bulk,SELL,NISHIL FINANCIAL ADVISORS LLP  .,583438.0,2.01
2026-07-01,ONTIC,BSE,bulk,SELL,KAPADIA FINWEALTH LLP  .,661648.0,2.02
2026-07-01,ONTIC,BSE,bulk,SELL,SHARE INDIA SECURITIES LIMITED,4204.0,2.03
2026-07-01,ONTIC,BSE,bulk,BUY,SHARE INDIA SECURITIES LIMITED,504204.0,2.01
2026-07-01,OPTIFIN,BSE,bulk,SELL,AMNESTI MULTISERVICES PRIVATE LIMITED,485389.0,11.52
2026-07-01,PAISALO,NSE,bulk,BUY,PSL LIMITED,6500000,66.73
2026-07-01,PAISALO,NSE,bulk,SELL,PSL LIMITED,196305,70.92
2026-07-01,PFLINFOTC,BSE,bulk,SELL,UDAY R SHAH HUF,44011.0,4.39
2026-07-01,PORWAL,BSE,bulk,SELL,SHRENI SHARES LTD,56637.0,59.44
2026-07-01,PORWAL,BSE,bulk,BUY,SHRENI SHARES LTD,123946.0,56.63
2026-07-01,PRATIK,BSE,bulk,SELL,PRASHANT KANUBHAI MODI HUF,410000.0,6.05
2026-07-01,PRATIK,BSE,bulk,BUY,GAURAV VERMA,410000.0,6.05
2026-07-01,PULSRIN,BSE,bulk,SELL,SHARE INDIA SECURITIES LIMITED,3112309.0,0.53
2026-07-01,PULSRIN,BSE,bulk,BUY,SHARE INDIA SECURITIES LIMITED,2876465.0,0.53
2026-07-01,RAMBHAJO,NSE,bulk,BUY,HOLANI VENTURE CAPITAL FUND- I,370000,180.74
2026-07-01,RAMBHAJO,NSE,bulk,BUY,L7 HITECH PRIVATE LIMITED,3170000,188.86
2026-07-01,RAMCOSYS,NSE,bulk,BUY,HRTI PRIVATE LIMITED,480316,809.24
2026-07-01,RAMCOSYS,NSE,bulk,BUY,QE SECURITIES LLP,351096,813.53
2026-07-01,RAMCOSYS,NSE,bulk,BUY,JUNOMONETA FINSOL PRIVATE LIMITED,545207,811.78
2026-07-01,RAMCOSYS,NSE,bulk,SELL,QE SECURITIES LLP,344481,814.21
2026-07-01,RAMCOSYS,NSE,bulk,SELL,HRTI PRIVATE LIMITED,470926,811.65
2026-07-01,RAMCOSYS,NSE,bulk,SELL,JUNOMONETA FINSOL PRIVATE LIMITED,545130,812.06
2026-07-01,RITES,NSE,bulk,BUY,MICROCURVES TRADING PRIVATE LIMITED,3285568,231.17
2026-07-01,RITES,NSE,bulk,BUY,QE SECURITIES LLP,4530603,229.68
2026-07-01,RITES,NSE,bulk,BUY,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,3248982,230.86
2026-07-01,RITES,NSE,bulk,BUY,NK SECURITIES RESEARCH PRIVATE LIMITED,3339294,229.58
2026-07-01,RITES,NSE,bulk,SELL,NK SECURITIES RESEARCH PRIVATE LIMITED,3339294,229.68
2026-07-01,RITES,NSE,bulk,SELL,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,3248982,231.02
2026-07-01,RITES,NSE,bulk,SELL,QE SECURITIES LLP,4530508,229.22
2026-07-01,RITES,NSE,bulk,SELL,MICROCURVES TRADING PRIVATE LIMITED,3285568,231.31
2026-07-01,SAJHOTELS,NSE,bulk,SELL,REINA R JAISINGHANI,88000,31.37
2026-07-01,SAKSOFT,NSE,bulk,BUY,ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED,1115603,208.48
2026-07-01,SAKSOFT,NSE,bulk,BUY,IRAGE BROKING SERVICES LLP,543126,208.8
2026-07-01,SAKSOFT,NSE,bulk,BUY,SHARE INDIA SECURITIES LIMITED,671612,201.63
2026-07-01,SAKSOFT,NSE,bulk,BUY,NK SECURITIES RESEARCH PRIVATE LIMITED,1749679,209.13
2026-07-01,SAKSOFT,NSE,bulk,BUY,CLT RESEARCH TECH PRIVATE LTD,757558,209.75
2026-07-01,SAKSOFT,NSE,bulk,BUY,QE SECURITIES LLP,1454026,210.71
2026-07-01,SAKSOFT,NSE,bulk,BUY,BLITZQUANT RESEARCH LLP,748726,211.67
2026-07-01,SAKSOFT,NSE,bulk,BUY,MICROCURVES TRADING PRIVATE LIMITED,2356619,210.25
2026-07-01,SAKSOFT,NSE,bulk,BUY,JUNOMONETA FINSOL PRIVATE LIMITED,4746203,209.79
2026-07-01,SAKSOFT,NSE,bulk,BUY,MARWADI SHARES AND FINANCE LTD.,671075,204.01
2026-07-01,SAKSOFT,NSE,bulk,BUY,HRTI PRIVATE LIMITED,2298001,209.77
2026-07-01,SAKSOFT,NSE,bulk,BUY,DIPAN MEHTA COMMODITIES PRIVATE LIMITED,773189,210.02
2026-07-01,SAKSOFT,NSE,bulk,SELL,NK SECURITIES RESEARCH PRIVATE LIMITED,1748279,209.26
2026-07-01,SAKSOFT,NSE,bulk,SELL,JUNOMONETA FINSOL PRIVATE LIMITED,4771282,209.89
2026-07-01,SAKSOFT,NSE,bulk,SELL,CLT RESEARCH TECH PRIVATE LTD,757558,209.8
2026-07-01,SAKSOFT,NSE,bulk,SELL,SHARE INDIA SECURITIES LIMITED,577639,201.78
2026-07-01,SAKSOFT,NSE,bulk,SELL,IRAGE BROKING SERVICES LLP,981007,209.82
2026-07-01,SAKSOFT,NSE,bulk,SELL,DIPAN MEHTA COMMODITIES PRIVATE LIMITED,770673,210.47
2026-07-01,SAKSOFT,NSE,bulk,SELL,MICROCURVES TRADING PRIVATE LIMITED,2356207,210.29
2026-07-01,SAKSOFT,NSE,bulk,SELL,HRTI PRIVATE LIMITED,2461904,210.68
2026-07-01,SAKSOFT,NSE,bulk,SELL,ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED,1091075,209.32
2026-07-01,SAKSOFT,NSE,bulk,SELL,BLITZQUANT RESEARCH LLP,748718,211.76
2026-07-01,SAKSOFT,NSE,bulk,SELL,QE SECURITIES LLP,1454555,210.67
2026-07-01,SAKSOFT,NSE,bulk,SELL,MARWADI SHARES AND FINANCE LTD.,671075,211.71
2026-07-01,SAKSOFT,BSE,bulk,BUY,IRAGE BROKING SERVICES LLP,786123.0,209.5
2026-07-01,SAKSOFT,BSE,bulk,SELL,IRAGE BROKING SERVICES LLP,348242.0,208.02
2026-07-01,SCPL,NSE,bulk,BUY,UPMOVE FINANCIAL TECHNOLOGIES SERVICES,72872,532.68
2026-07-01,SHANTIGOLD,NSE,bulk,BUY,ARIHANT CAPITAL MARKETS LIMITED,292935,222.64
2026-07-01,SHANTIGOLD,NSE,bulk,SELL,ARIHANT CAPITAL MARKETS LIMITED,405304,221.55
2026-07-01,SHREEDHAR,NSE,bulk,BUY,DHAN CREATORS AND INVESTMENTS,110000,54.59
2026-07-01,SHREEDHAR,NSE,bulk,BUY,EXCELLENT SHARES AND FINANCE SERVICES PRIVATE LIMITED,400000,54.4
2026-07-01,SHREEDHAR,NSE,bulk,BUY,UJIN PHARMA LIMITED,550000,54.4
2026-07-01,SHREEDHAR,NSE,bulk,BUY,MANSI SHARE AND STOCK BROKING PRIVATE LIMITED,894000,54.98
2026-07-01,SHREEDHAR,NSE,bulk,SELL,31 DEGREES NORTH GROWTH FUND,150000,54.4
2026-07-01,SHREEDHAR,NSE,bulk,SELL,31 DEGREES NORTH FUND I,150000,54.4
2026-07-01,SHREEDHAR,NSE,bulk,SELL,31 DEGREES NORTH INDIA OPPORTUNITIES FUND,152000,54.4
2026-07-01,SHREEDHAR,NSE,bulk,SELL,KUBER INDIA OPPORTUNITY FUND,152000,54.4
2026-07-01,SHREEDHAR,NSE,bulk,SELL,MONEYWISE FINANCIAL SERVICES PRIVATE LTD,160000,54.8
2026-07-01,SIGNPOST,NSE,bulk,BUY,MICROCURVES TRADING PRIVATE LIMITED,606005,307.14
2026-07-01,SIGNPOST,NSE,bulk,BUY,NK SECURITIES RESEARCH PRIVATE LIMITED,624405,306.59
2026-07-01,SIGNPOST,NSE,bulk,BUY,QE SECURITIES LLP,441208,307
2026-07-01,SIGNPOST,NSE,bulk,BUY,ALPHAGREP SECURITIES PRIVATE LIMITED,299747,306.36
2026-07-01,SIGNPOST,NSE,bulk,BUY,JUNOMONETA FINSOL PRIVATE LIMITED,433717,306.79
2026-07-01,SIGNPOST,NSE,bulk,SELL,ALPHAGREP SECURITIES PRIVATE LIMITED,299747,306.93
2026-07-01,SIGNPOST,NSE,bulk,SELL,NK SECURITIES RESEARCH PRIVATE LIMITED,624405,306.78
2026-07-01,SIGNPOST,NSE,bulk,SELL,JUNOMONETA FINSOL PRIVATE LIMITED,429747,306.99
2026-07-01,SIGNPOST,NSE,bulk,SELL,MICROCURVES TRADING PRIVATE LIMITED,606005,307.3
2026-07-01,SIGNPOST,NSE,bulk,SELL,QE SECURITIES LLP,432420,307.13
2026-07-01,SUJALA,BSE,bulk,BUY,MSB E TRADE SECURITIES LIMITED,33726.0,17.32
2026-07-01,SUJALA,BSE,bulk,SELL,MSB E TRADE SECURITIES LIMITED,16410.0,17.04
2026-07-01,TEJASSVI,BSE,bulk,SELL,JOHN AMIRTHARAJ HENRY,50001.0,49.0
2026-07-01,TEJASSVI,BSE,bulk,BUY,VIJAY  HINDUJA,48593.0,49.49
2026-07-01,VASHISHTHA,BSE,bulk,BUY,SATYA PRAKASH MITTAL,15600.0,58.29
2026-07-01,VASHISHTHA,BSE,bulk,SELL,ELANKUMARAN PERIAKARUPPAN,25200.0,57.79
2026-07-01,VERTEXPLUS,NSE,bulk,BUY,SWARN LATA,44400,43.05
2026-07-01,VERTEXPLUS,NSE,bulk,SELL,SAMBHAVNATH INVESTMENTS AND FINANCES PRIVATE LIMITED,45600,43.05
2026-07-01,VIPULLTD,NSE,bulk,BUY,RATHOD MANOJ CHHAGANLAL HUF,391565,14.85
2026-07-01,VIPULLTD,NSE,bulk,SELL,RATHOD MANOJ CHHAGANLAL HUF,724473,14.88
2026-07-02,AANCHALISP,BSE,bulk,BUY,S K MERCANTILE CREDIT PRIVATE LIMITED,30000.0,114.1
2026-07-02,AANCHALISP,BSE,bulk,BUY,PRITESH PRAVIN VORA,24766.0,114.1
2026-07-02,ACETEC,NSE,bulk,BUY,DILIP RAMANLAL DOSHI,82800,118
2026-07-02,ACETEC,NSE,bulk,SELL,TIRUPATI TRADING,84000,118
2026-07-02,ADFFOODS,NSE,bulk,BUY,QE SECURITIES LLP,609869,325.42
2026-07-02,ADFFOODS,NSE,bulk,SELL,QE SECURITIES LLP,585106,336.37
